5C-5A-C7-0C-55-EB,5C-5A-C7-0C-55-E4,E4-AA-5D-FD-23-A4,5C-5A-C7-0C-55-E1,5C-5A-C7-0C-55-EE,84-B2-61-08-E9-32,84-B2-61-08-E9-3D,5C-5A-C7-0C-55-E0,84-B2-61-08-E9-3E,5C-5A-C7-27-30-A1,5C-5A-C7-0C-55-EF,84-B2-61-08-E9-31,5C-5A-C7-0C-55-E2,84-B2-61-08-E9-37,5C-5A-C7-0C-55-ED,84-B2-61-08-E9-38,5C-5A-C7-0C-55-E3,5C-5A-C7-0C-55-EC,84-B2-61-08-E9-36,5C-5A-C7-27-30-A2,E4-AA-5D-3E-E7-50,E4-AA-5D-FD-23-A2,84-B2-61-08-E9-39,70-DB-98-EE-19-A4,5C-5A-C7-27-30-A9,E4-AA-5D-FD-23-A1,5C-5A-C7-27-30-A7,E4-AA-5D-3E-E7-52,70-DB-98-EE-25-33,70-DB-98-EE-25-31,84-B2-61-1F-B6-B9,84-B2-61-15-03-49,E4-AA-5D-3E-E7-51,84-B2-61-15-03-47,00-27-E3-27-93-D3,E4-AA-5D-FD-23-A3,E4-AA-5D-3E-E7-53,E4-AA-5D-3E-E7-54,E4-AA-5D-FD-23-A0,00-27-E3-27-93-D0,84-B2-61-1F-B6-B1,84-B2-61-15-36-3C,70-DB-98-EE-19-A0,70-DB-98-EE-19-A3,70-DB-98-EE-19-A1,5C-5A-C7-28-72-01,5C-5A-C7-28-72-03,84-B2-61-15-03-41,E4-AA-5D-3E-E7-5B,5C-5A-C7-28-72-02,5C-5A-C7-28-72-04,5C-5A-C7-28-72-00,00-27-E3-27-B4-48,00-27-E3-27-B4-49,84-B2-61-15-03-42,5C-5A-C7-27-30-A8,70-DB-98-EE-19-A2,00-27-E3-27-B4-47,84-B2-61-1F-B6-B7,00-27-E3-27-B4-42,00-27-E3-27-93-D4,84-B2-61-15-36-30,E4-AA-5D-3E-E7-5D,00-27-E3-27-B4-41,84-B2-61-15-03-48,84-B2-61-15-36-31,E4-AA-5D-3E-CE-E9,E4-AA-5D-3E-CE-E2,E4-AA-5D-3E-E7-5C,E4-AA-5D-3E-CE-E1,E4-AA-5D-3E-CE-E8,E4-AA-5D-3E-CE-E7,E4-AA-5D-3E-E7-5F,5C-5A-C7-28-87-04,5C-5A-C7-28-87-01,E4-AA-5D-3E-E7-5E,84-B2-61-15-36-3B,5C-5A-C7-28-87-02,5C-5A-C7-28-87-03,00-27-E3-27-93-D1,70-DB-98-EE-38-B9,70-DB-98-EE-38-B1,84-B2-61-1F-B6-B8,84-B2-61-1F-B6-B2,00-27-E3-27-84-A8,00-27-E3-27-93-D2,70-DB-98-EE-25-32,00-27-E3-07-B4-B8,70-DB-98-EE-25-34,00-27-E3-07-B4-B9,5C-5A-C7-28-87-00,84-B2-61-15-36-34,AC-2A-A1-7E-E3-49,5C-5A-C7-27-33-24,84-B2-61-15-36-3E,5C-5A-C7-27-33-21,AC-2A-A1-7E-E3-42,70-DB-98-EE-25-30,00-27-E3-07-A9-81,5C-5A-C7-27-33-20,5C-5A-C7-27-33-22,84-B2-61-15-36-3D,84-B2-61-15-36-32,AC-2A-A1-7E-E3-47,5C-5A-C7-27-33-23,AC-2A-A1-7E-E3-48,84-B2-61-15-36-33,84-B2-61-15-36-3F,AC-2A-A1-7E-E3-41,00-27-E3-27-B4-46,5C-5A-C7-27-33-2E,00-27-E3-27-B4-4E,5C-5A-C7-27-33-2F,5C-5A-C7-27-33-2C,5C-5A-C7-27-33-2D,5C-5A-C7-28-72-0E,5C-5A-C7-28-72-0F,5C-5A-C7-28-72-0D,5C-5A-C7-28-72-0C,84-B2-61-15-03-4E,48-83-C7-19-27-10,5C-5A-C7-28-87-0E,5C-5A-C7-28-87-0F,5C-5A-C7-28-87-0D,5C-5A-C7-28-87-0C,5C-5A-C7-28-87-0B,AC-2A-A1-7F-2A-41,AC-2A-A1-7F-2A-48,AC-2A-A1-7F-2A-42,AC-2A-A1-7F-2A-47,AC-2A-A1-7F-2A-4A,5C-5A-C7-28-72-41,5C-5A-C7-36-31-41,E4-AA-5D-3E-CE-ED,0E-C6-9F-E4-23-F5,00-27-E3-07-B4-B1,00-27-E3-27-84-A2,F4-4E-05-0E-09-99,F4-4E-05-0E-09-9A,F4-4E-05-0E-09-90,00-27-E3-07-B4-B2,5C-5A-C7-29-CC-48,00-27-E3-27-84-A9,00-27-E3-07-B4-B7,00-27-E3-27-84-A7,5C-5A-C7-36-31-48,00-27-E3-27-84-A1,5C-5A-C7-36-31-47,5C-5A-C7-36-31-49,5C-5A-C7-36-31-42,5C-5A-C7-28-72-0B,5C-5A-C7-28-72-40,5C-5A-C7-28-72-42,5C-5A-C7-28-72-44,5C-5A-C7-28-72-43,00-27-E3-07-A9-87,00-27-E3-07-A9-88,00-27-E3-07-A9-89,00-27-E3-07-A9-82,5C-5A-C7-27-33-2B,5C-5A-C7-28-85-E2,5C-5A-C7-28-85-E7,00-27-E3-27-B4-4D,5C-5A-C7-28-85-E1,AC-2A-A1-7E-E3-4E,5C-5A-C7-0F-F8-E4,5C-5A-C7-0F-F8-E1,5C-5A-C7-0F-F8-E3,70-DB-98-EE-38-B8,5C-5A-C7-36-31-4D,5C-5A-C7-36-31-4E,5C-5A-C7-36-31-46,70-DB-98-EE-38-B2,zone
,-82.0,,-81.0,-79.0,-69,-59,-81.0,-58,,-79.0,-71,-81.0,-71,-79.0,-59,-80,-79,,,-80.0,,,,,,,-80.0,,,,,-80.0,,,,-78.0,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.0,,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-82.0,,-79.0,-81.0,-73,-59,-78.0,-60,,-80.0,-73,-78.0,-72,-80.0,-58,-78,-80,,,-80.0,,,,,,,-80.0,,,,,-79.0,,,,-79.0,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.0,,,-82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-82.0,,-77.0,-79.0,-72,-59,-78.0,-59,,-79.0,-72,-77.0,-72,-79.0,-59,-77,-79,,,-79.0,,,,,,,-79.0,,,,,-80.0,,,,-79.0,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.0,,,-82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-82.0,,-69.0,-73.0,-73,-54,-69.0,-55,,-74.0,-72,-68.0,-73,-73.0,-51,-69,-74,,,-64.0,,,,,,,-64.0,,,,,-64.0,,,,-64.0,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-73.0,,-69.0,-76.0,-72,-54,-68.0,-54,,-76.0,-73,-68.0,-74,-75.0,-49,-68,-76,,,-65.0,,,,,,,-65.0,,,,,-66.0,,,,-64.0,-74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,-82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-70.0,,-70.0,-74.0,-71,-54,-70.0,-54,,-74.0,-72,-70.0,-73,-74.0,-50,-69,-73,,,-65.0,,,,,,,-66.0,,,,,-65.0,,,,-65.0,-74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-70.0,,-69.0,-74.0,-71,-54,-70.0,-54,,-74.0,-71,-69.0,-72,-73.0,-49,-69,-73,,,-65.0,,,,,,,-65.0,,,,,-65.0,,,,-65.0,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-70.0,,-70.0,-74.0,-70,-53,-69.0,-53,,-74.0,-70,-70.0,-71,-74.0,-49,-69,-74,,,-65.0,,,,,,,-65.0,,,,,-65.0,,,,-65.0,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,,,-82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-73.0,,-74.0,-73.0,-57,-50,-73.0,-50,,-72.0,-58,-72.0,-57,-73.0,-50,-73,-72,,,-66.0,,,,,,,-65.0,,,,,-66.0,,,,-65.0,-63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,,,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-73.0,,-72.0,-72.0,-57,-50,-73.0,-49,,-72.0,-58,-72.0,-58,-70.0,-50,-73,-69,,,-63.0,,,,,,,-61.0,,,,,-62.0,,,,-62.0,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-70.0,,-69.0,-73.0,-57,-49,-69.0,-50,,-73.0,-57,-68.0,-57,-73.0,-50,-68,-73,,,-86.0,,,,,,,-65.0,,,,,-86.0,,,,-65.0,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-76.0,,-70.0,-75.0,-57,-55,-70.0,-55,,-75.0,-57,-69.0,-57,-75.0,-50,-71,-75,,,-85.0,,,,,,,-84.0,,,,,-83.0,,,,-86.0,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-70.0,,-70.0,-75.0,-56,-49,-70.0,-50,,-75.0,-56,-69.0,-56,-75.0,-50,-70,-68,,,-85.0,,,,,,,-76.0,,,,,-81.0,,,,-83.0,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-73.0,,-68.0,-69.0,-63,-53,-67.0,-55,,-68.0,-64,-69.0,-64,-69.0,-58,-68,-67,,,-81.0,,,,,,,-82.0,,,,,-82.0,,,,-82.0,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-69.0,,-70.0,-72.0,-64,-56,-70.0,-57,,-72.0,-69,-69.0,-69,-72.0,-56,-69,-72,,,-82.0,,,,,,,-81.0,,,,,-80.0,,,,-81.0,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,-82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-69.0,,-68.0,-71.0,-62,-55,-67.0,-56,,-71.0,-63,-67.0,-63,-71.0,-57,-67,-71,,,-81.0,,,,,,,-83.0,,,,,-82.0,,,,-81.0,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-68.0,,-68.0,-74.0,-62,-56,-68.0,-56,,-74.0,-63,-67.0,-63,-74.0,-56,-69,-73,,,-82.0,,,,,,,-81.0,,,,,-81.0,,,,-81.0,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,-82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-69.0,,-69.0,-75.0,-64,-57,-68.0,-57,,-74.0,-64,-69.0,-64,-74.0,-57,-68,-74,,,-81.0,,,,,,,-79.0,,,,,-81.0,,,,-80.0,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-70.0,,-70.0,-70.0,-61,-53,-69.0,-51,,-70.0,-61,-69.0,-60,-69.0,-52,-70,-68,,,-82.0,,,,,,,-80.0,,,,,-81.0,,,,-82.0,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-71.0,,-70.0,-69.0,-59,-53,-71.0,-53,,-69.0,-59,-70.0,-59,-69.0,-53,-70,-69,,,-81.0,,,,,,,-79.0,,,,,-81.0,,,,-82.0,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-70.0,,-69.0,-69.0,-60,-53,-69.0,-55,,-68.0,-60,-70.0,-58,-69.0,-52,-69,-69,,,-81.0,,,,,,,-81.0,,,,,-82.0,,,,-81.0,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-78.0,,-70.0,-69.0,-60,-52,-70.0,-52,,-69.0,-60,-69.0,-59,-69.0,-52,-69,-69,,,-82.0,,,,,,,-83.0,,,,,-81.0,,,,-82.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-78.0,,-79.0,-70.0,-60,-52,-79.0,-52,,-70.0,-61,-78.0,-59,-70.0,-52,-78,-68,,,-82.0,,,,,,,-83.0,,,,,-83.0,,,,-82.0,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-72.0,,-71.0,-75.0,-65,-48,-72.0,-48,,-75.0,-65,-73.0,-65,-75.0,-51,-72,-75,,,-80.0,,,,,,,-79.0,,,,,-72.0,,,,-76.0,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-70.0,,-70.0,-74.0,-65,-47,-70.0,-48,,-74.0,-65,-72.0,-65,-74.0,-47,-71,-74,,,-80.0,,,,,,,-80.0,,,,,-78.0,,,,-79.0,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-73.0,,-72.0,-74.0,-63,-47,-73.0,-45,,-75.0,-64,-73.0,-63,-75.0,-46,-72,-75,,,-80.0,,,,,,,-79.0,,,,,-80.0,,,,-80.0,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-71.0,,-71.0,-74.0,-63,-48,-71.0,-46,,-74.0,-64,-72.0,-64,-74.0,-48,-71,-74,,,-79.0,,,,,,,-79.0,,,,,-79.0,,,,-78.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.0,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-80.0,,-70.0,-74.0,-63,-47,-70.0,-47,,-73.0,-64,-71.0,-62,-75.0,-47,-70,-75,,,-79.0,,,,,,,-80.0,,,,,-79.0,,,,-79.0,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-68.0,,-69.0,-73.0,-60,-46,-70.0,-47,,-73.0,-61,-70.0,-61,-73.0,-54,-69,-73,,,-77.0,,,,,,,-77.0,,,,,-76.0,,,,-77.0,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0,,,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-73.0,,-66.0,-70.0,-60,-44,-65.0,-43,,-70.0,-61,-71.0,-61,-70.0,-52,-71,-70,,,-75.0,,,,,,,-76.0,,,,,-76.0,,,,-75.0,-76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-75.0,,-74.0,-70.0,-61,-43,-74.0,-43,,-68.0,-61,-74.0,-62,-70.0,-43,-75,-70,,,-76.0,,,,,,,-76.0,,,,,-74.0,,,,-74.0,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-79.0,,-73.0,-70.0,-62,-44,-72.0,-44,,-69.0,-63,-72.0,-63,-70.0,-44,-73,-70,,,-75.0,,,,,,,-77.0,,,,,-76.0,,,,-75.0,-76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-78.0,,-73.0,-71.0,-61,-44,-74.0,-44,,-71.0,-61,-73.0,-61,-71.0,-44,-74,-71,,,-79.0,,,,,,,-75.0,,,,,-77.0,,,,-77.0,-74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-73.0,,-74.0,-72.0,-52,-50,-73.0,-51,,-72.0,-52,-73.0,-52,-72.0,-48,-74,-71,,,-82.0,,,,,,,-82.0,,,,,-80.0,,,,-83.0,-82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0,,,-74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-73.0,,-71.0,-76.0,-51,-49,-71.0,-48,,-75.0,-51,-73.0,-51,-76.0,-46,-71,-76,,,-83.0,,,,,,,-82.0,,,,,-82.0,,,,-84.0,-82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-73.0,,-75.0,-70.0,-52,-54,-74.0,-53,,-70.0,-52,-75.0,-52,-70.0,-43,-75,-70,,,-82.0,,,,,,,-85.0,,,,,-86.0,,,,-82.0,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.0,,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-73.0,,-72.0,-72.0,-52,-50,-71.0,-50,,-74.0,-52,-71.0,-52,-72.0,-42,-71,-74,,,-83.0,,,,,,,-81.0,,,,,-82.0,,,,-84.0,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.0,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
,-73.0,,-71.0,-74.0,-52,-49,-72.0,-50,,-74.0,-52,-71.0,-52,-74.0,-43,-71,-74,,,-81.0,,,,,,,-83.0,,,,,-82.0,,,,-83.0,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.0,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C204
-77.0,-65.0,,-65.0,-64.0,-74,-58,-65.0,-58,,-62.0,-74,-64.0,-74,-64.0,-59,-65,-64,,,-75.0,,,,,,,-73.0,,,,,-74.0,,,,-73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,,-84.0,-85.0,,,,-87.0,,,-87.0,-87.0,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0,-75.0,-75.0,-75.0,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Couloir_1
-70.0,-68.0,,-68.0,-71.0,-72,-61,-68.0,-61,,-71.0,-73,-66.0,-72,-71.0,-60,-67,-71,,,-67.0,,,,,,,-73.0,,,,,-73.0,,,,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,,-84.0,-85.0,,,,-84.0,,,-85.0,-84.0,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,-79.0,-79.0,-79.0,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Couloir_1
-70.0,-81.0,,-74.0,-69.0,-72,-64,-74.0,-64,,-69.0,-71,-74.0,-71,-69.0,-67,-75,-69,,,-70.0,,,,,,,-72.0,,,,,-69.0,,,,-71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.0,,,-83.0,-84.0,,,,-84.0,,,-84.0,-87.0,,,,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.0,-73.0,-73.0,-73.0,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Couloir_1
-78.0,-64.0,,-64.0,-65.0,-69,-60,-65.0,-61,,-65.0,-70,-64.0,-69,-65.0,-61,-64,-65,,,-70.0,,,,,,,-70.0,,,,,-70.0,,,,-70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.0,,,-82.0,-84.0,,,,-83.0,,,-84.0,-84.0,,,,,,,,,,,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,-78.0,-78.0,-78.0,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Couloir_1
-62.0,-65.0,,-64.0,-64.0,-71,-61,-64.0,-61,,-64.0,-71,-63.0,-70,-64.0,-61,-64,-62,,,-70.0,,,,,,,-70.0,,,,,-69.0,,,,-70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.0,,,-82.0,-84.0,,,,-83.0,,,-82.0,-83.0,,,,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0,-75.0,-76.0,-74.0,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Couloir_1
-64.0,-62.0,,-63.0,-66.0,-71,-61,-62.0,-62,,-66.0,-71,-62.0,-71,-66.0,-61,-62,-66,,,-85.0,,,,,,,-86.0,,,,,-86.0,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.0,,,-82.0,-84.0,,,,-87.0,,,-84.0,-85.0,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0,-75.0,-75.0,-75.0,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Couloir_1
